frame	pc	address	value
7289	F9C4	8001	0A
7289	F9C9	8000	82
7289	F9CF	8001	00
7289	F9D4	8000	83
7289	F9DA	8001	01
7289	F9DF	8000	84
7289	F9E5	8001	02
7289	F9EA	8000	85
7289	F9F0	8001	0A
7289	F8DB	8000	87
7290	FA23	8000	80
7290	FA29	8001	FC
7290	FA2E	8000	81
7290	FA34	8001	E2
7290	FA39	8000	82
7290	FA3F	8001	A2
7290	FA44	8000	83
7290	FA4A	8001	35
7290	FA4F	8000	84
7290	FA55	8001	B7
7290	FA5A	8000	85
7290	FA60	8001	BD
7290	FADD	8000	86
7290	FAE2	8001	18
7290	FAE9	8000	87
7290	FAEE	8001	19
7290	FAF8	8000	86
7290	FAFE	8001	28
7290	FB05	8000	87
7290	FB0B	8001	29
7290	FDA9	8000	86
7290	FDB1	8001	06
7290	FDBA	8000	87
7290	FDC2	8001	07
7290	FC3F	8000	86
7290	FC48	8001	06
7290	FC4F	8000	87
7290	FC58	8001	07
7290	FDA9	8000	86
7290	FDB1	8001	18
7290	FDBA	8000	87
7290	FDC2	8001	19
7290	FDA9	8000	86
7290	FDB1	8001	28
7290	FDBA	8000	87
7290	FDC2	8001	29
7290	FDA9	8000	86
7290	FDB1	8001	28
7290	FDBA	8000	87
7290	FDC2	8001	29
7290	F9B3	8000	80
7290	F9B9	8001	FC
7290	F9BE	8000	81
7290	F9C4	8001	0A
7290	F9C9	8000	82
7290	F9CF	8001	A2
7290	F9D4	8000	83
7290	F9DA	8001	01
7290	F9DF	8000	84
7290	F9E5	8001	02
7290	F9EA	8000	85
7290	F9F0	8001	0A
7290	F8DB	8000	87
7290	F9B3	8000	80
7290	F9B9	8001	FC
7290	F9BE	8000	81
7290	F9C4	8001	0A
7290	F9C9	8000	82
7290	F9CF	8001	00
7290	F9D4	8000	83
7290	F9DA	8001	01
7290	F9DF	8000	84
7290	F9E5	8001	02
7290	F9EA	8000	85
7290	F9F0	8001	0A
7290	F8DB	8000	87
7291	FA23	8000	80
7291	FA29	8001	FC
7291	FA2E	8000	81
7291	FA34	8001	E2
7291	FA39	8000	82
7291	FA3F	8001	A2
7291	FA44	8000	83
7291	FA4A	8001	35
7291	FA4F	8000	84
7291	FA55	8001	B7
7291	FA5A	8000	85
7291	FA60	8001	BD
7291	FADD	8000	86
7291	FAE2	8001	18
7291	FAE9	8000	87
7291	FAEE	8001	19
7291	FAF8	8000	86
7291	FAFE	8001	28
7291	FB05	8000	87
7291	FB0B	8001	29
7291	FDA9	8000	86
7291	FDB1	8001	06
7291	FDBA	8000	87
7291	FDC2	8001	07
7291	FDA9	8000	86
7291	FDB1	8001	3C
7291	FDBA	8000	87
7291	FDC2	8001	3D
7291	FC3F	8000	86
7291	FC48	8001	06
7291	FC4F	8000	87
7291	FC58	8001	07
7291	FDA9	8000	86
7291	FDB1	8001	18
7291	FDBA	8000	87
7291	FDC2	8001	19
7291	FDA9	8000	86
7291	FDB1	8001	28
7291	FDBA	8000	87
7291	FDC2	8001	29
7291	FDA9	8000	86
7291	FDB1	8001	28
7291	FDBA	8000	87
7291	FDC2	8001	29
7291	F9B3	8000	80
7291	F9B9	8001	FC
7291	F9BE	8000	81
7291	F9C4	8001	0A
7291	F9C9	8000	82
7291	F9CF	8001	A2
7291	F9D4	8000	83
7291	F9DA	8001	01
7291	F9DF	8000	84
7291	F9E5	8001	02
7291	F9EA	8000	85
7291	F9F0	8001	0A
7291	F8DB	8000	87
7291	F9B3	8000	80
7291	F9B9	8001	FC
7291	F9BE	8000	81
7291	F9C4	8001	0A
7291	F9C9	8000	82
7291	F9CF	8001	00
7291	F9D4	8000	83
7291	F9DA	8001	01
7291	F9DF	8000	84
7291	F9E5	8001	02
7291	F9EA	8000	85
7291	F9F0	8001	0A
7291	F8DB	8000	87
7292	FA23	8000	80
7292	FA29	8001	FC
7292	FA2E	8000	81
7292	FA34	8001	E2
7292	FA39	8000	82
7292	FA3F	8001	A2
7292	FA44	8000	83
7292	FA4A	8001	35
7292	FA4F	8000	84
7292	FA55	8001	B7
7292	FA5A	8000	85
7292	FA60	8001	BD
7292	FADD	8000	86
7292	FAE2	8001	18
7292	FAE9	8000	87
7292	FAEE	8001	19
7292	FAF8	8000	86
7292	FAFE	8001	28
7292	FB05	8000	87
7292	FB0B	8001	29
7292	FDA9	8000	86
7292	FDB1	8001	06
7292	FDBA	8000	87
7292	FDC2	8001	07
7292	FDA9	8000	86
7292	FDB1	8001	3C
7292	FDBA	8000	87
7292	FDC2	8001	3D
7292	FC3F	8000	86
7292	FC48	8001	06
7292	FC4F	8000	87
7292	FC58	8001	07
7292	FDA9	8000	86
7292	FDB1	8001	18
7292	FDBA	8000	87
7292	FDC2	8001	19
7292	FDA9	8000	86
7292	FDB1	8001	28
7292	FDBA	8000	87
7292	FDC2	8001	29
7292	FDA9	8000	86
7292	FDB1	8001	28
7292	FDBA	8000	87
7292	FDC2	8001	29
7292	F9B3	8000	80
7292	F9B9	8001	FC
7292	F9BE	8000	81
7292	F9C4	8001	0A
7292	F9C9	8000	82
7292	F9CF	8001	A2
7292	F9D4	8000	83
7292	F9DA	8001	01
7292	F9DF	8000	84
7292	F9E5	8001	02
7292	F9EA	8000	85
7292	F9F0	8001	0A
7292	F8DB	8000	87
7292	F9B3	8000	80
7292	F9B9	8001	FC
7292	F9BE	8000	81
7292	F9C4	8001	0A
7292	F9C9	8000	82
7292	F9CF	8001	00
7292	F9D4	8000	83
7292	F9DA	8001	01
7292	F9DF	8000	84
7292	F9E5	8001	02
7292	F9EA	8000	85
7292	F9F0	8001	0A
7292	F8DB	8000	87
7293	FA23	8000	80
7293	FA29	8001	FC
7293	FA2E	8000	81
7293	FA34	8001	E2
7293	FA39	8000	82
7293	FA3F	8001	A2
7293	FA44	8000	83
7293	FA4A	8001	35
7293	FA4F	8000	84
7293	FA55	8001	B7
7293	FA5A	8000	85
7293	FA60	8001	BD
7293	FADD	8000	86
7293	FAE2	8001	18
7293	FAE9	8000	87
7293	FAEE	8001	19
7293	FAF8	8000	86
7293	FAFE	8001	28
7293	FB05	8000	87
7293	FB0B	8001	29
7293	FDA9	8000	86
7293	FDB1	8001	06
7293	FDBA	8000	87
7293	FDC2	8001	07
7293	FDA9	8000	86
7293	FDB1	8001	3C
7293	FDBA	8000	87
7293	FDC2	8001	3D
7293	FC3F	8000	86
7293	FC48	8001	06
7293	FC4F	8000	87
7293	FC58	8001	07
7293	FDA9	8000	86
7293	FDB1	8001	18
7293	FDBA	8000	87
7293	FDC2	8001	19
7293	FDA9	8000	86
7293	FDB1	8001	28
7293	FDBA	8000	87
7293	FDC2	8001	29
7293	FDA9	8000	86
7293	FDB1	8001	28
7293	FDBA	8000	87
7293	FDC2	8001	29
7293	F9B3	8000	80
7293	F9B9	8001	FC
7293	F9BE	8000	81
7293	F9C4	8001	0A
7293	F9C9	8000	82
7293	F9CF	8001	A2
7293	F9D4	8000	83
7293	F9DA	8001	01
7293	F9DF	8000	84
7293	F9E5	8001	02
7293	F9EA	8000	85
7293	F9F0	8001	0A
7293	F8DB	8000	87
7293	F9B3	8000	80
7293	F9B9	8001	FC
7293	F9BE	8000	81
7293	F9C4	8001	0A
7293	F9C9	8000	82
7293	F9CF	8001	00
7293	F9D4	8000	83
7293	F9DA	8001	01
7293	F9DF	8000	84
7293	F9E5	8001	02
7293	F9EA	8000	85
7293	F9F0	8001	0A
7293	F8DB	8000	87
7294	FA23	8000	80
7294	FA29	8001	FC
7294	FA2E	8000	81
7294	FA34	8001	E2
7294	FA39	8000	82
7294	FA3F	8001	A2
7294	FA44	8000	83
7294	FA4A	8001	35
7294	FA4F	8000	84
7294	FA55	8001	B7
7294	FA5A	8000	85
7294	FA60	8001	BD
7294	FADD	8000	86
7294	FAE2	8001	18
7294	FAE9	8000	87
7294	FAEE	8001	19
7294	BF0A	8000	86
7294	C8E1	8001	00
7294	C8E6	8000	87
7294	C8EB	8001	01
7294	C900	8000	86
7294	C905	8001	18
7294	C90A	8000	87
7294	C90F	8001	19
7294	BF0A	8000	86
7294	C8E1	8001	00
7294	C8E6	8000	87
7294	C8EB	8001	01
7294	C900	8000	86
7294	C905	8001	18
7294	C90A	8000	87
7294	C90F	8001	19
7294	BF0A	8000	86
7294	C8E1	8001	00
7294	C8E6	8000	87
7294	C8EB	8001	01
7294	C900	8000	86
7294	C905	8001	18
7294	C90A	8000	87
7294	C90F	8001	19
7294	FAF8	8000	86
7294	FAFE	8001	28
7294	FB05	8000	87
7294	FB0B	8001	29
7294	FDA9	8000	86
7294	FDB1	8001	06
7294	FDBA	8000	87
7294	FDC2	8001	07
7294	FDA9	8000	86
7294	FDB1	8001	2A
7294	FDBA	8000	87
7294	FDC2	8001	2B
7294	FDA9	8000	86
7294	FDB1	8001	2A
7294	FDBA	8000	87
7294	FDC2	8001	2B
7294	FC3F	8000	86
7294	FC48	8001	06
7294	FC4F	8000	87
7294	FC58	8001	07
7294	FDA9	8000	86
7294	FDB1	8001	18
7294	FDBA	8000	87
7294	FDC2	8001	19
7294	FDA9	8000	86
7294	FDB1	8001	28
7294	FDBA	8000	87
7294	FDC2	8001	29
7294	F9B3	8000	80
7294	F9B9	8001	FC
7294	F9BE	8000	81
7294	F9C4	8001	0A
7294	F9C9	8000	82
7294	F9CF	8001	A2
7294	F9D4	8000	83
7294	F9DA	8001	01
7294	F9DF	8000	84
7294	F9E5	8001	02
7294	F9EA	8000	85
7294	F9F0	8001	0A
7294	F8DB	8000	87
7294	FDA9	8000	86
7294	FDB1	8001	28
7294	FDBA	8000	87
7294	FDC2	8001	29
7294	F9B3	8000	80
7294	F9B9	8001	FC
7294	F9BE	8000	81
7294	F9C4	8001	0A
7294	F9C9	8000	82
7294	F9CF	8001	00
7294	F9D4	8000	83
7294	F9DA	8001	01
7294	F9DF	8000	84
7294	F9E5	8001	02
7294	F9EA	8000	85
7294	F9F0	8001	0A
7294	F8DB	8000	87
7295	FE2D	8000	87
7295	FE30	8001	3C
7295	B058	8000	86
7295	B05B	8001	38
7295	B120	8000	00
7295	B123	8001	00
7295	B120	8000	00
7295	B123	8001	00
7295	FA23	8000	80
7295	FA29	8001	FC
7295	FA2E	8000	81
7295	FA34	8001	E2
7295	FA39	8000	82
7295	FA3F	8001	A2
7295	FA44	8000	83
7295	FA4A	8001	35
7295	FA4F	8000	84
7295	FA55	8001	B7
7295	FA5A	8000	85
7295	FA60	8001	BD
7295	FA83	8000	86
7295	FA88	8001	18
7295	FA8D	8000	87
7295	FA92	8001	19
7295	FA9A	8000	86
7295	FAA0	8001	28
7295	FAA5	8000	87
7295	FAAB	8001	29
7295	FAB6	8000	87
7295	F9B3	8000	80
7295	F9B9	8001	FC
7295	F9BE	8000	81
7295	F9C4	8001	0A
7295	F9C9	8000	82
7295	F9CF	8001	A2
7295	F9D4	8000	83
7295	F9DA	8001	01
7295	F9DF	8000	84
7295	F9E5	8001	02
7295	F9EA	8000	85
7295	F9F0	8001	0A
7295	F8DB	8000	87
7295	F9B3	8000	80
7295	F9B9	8001	FC
7295	F9BE	8000	81
7295	F9C4	8001	0A
7295	F9C9	8000	82
7295	F9CF	8001	00
7295	F9D4	8000	83
7295	F9DA	8001	01
7295	F9DF	8000	84
7295	F9E5	8001	02
7295	F9EA	8000	85
7295	F9F0	8001	0A
7295	F8DB	8000	87
7296	FE2D	8000	87
7296	FE30	8001	3C
7296	B058	8000	86
7296	B05B	8001	38
7296	B120	8000	00
7296	B123	8001	00
7296	B120	8000	00
7296	B123	8001	00
7296	FA23	8000	80
7296	FA29	8001	FC
7296	FA2E	8000	81
7296	FA34	8001	E2
7296	FA39	8000	82
7296	FA3F	8001	A2
7296	FA44	8000	83
7296	FA4A	8001	35
7296	FA4F	8000	84
7296	FA55	8001	B7
7296	FA5A	8000	85
7296	FA60	8001	BD
7296	FA83	8000	86
7296	FA88	8001	18
7296	FA8D	8000	87
7296	FA92	8001	19
7296	FA9A	8000	86
7296	FAA0	8001	28
7296	FAA5	8000	87
7296	FAAB	8001	29
7296	FAB6	8000	87
7296	F9B3	8000	80
7296	F9B9	8001	FC
7296	F9BE	8000	81
7296	F9C4	8001	0A
7296	F9C9	8000	82
7296	F9CF	8001	A2
7296	F9D4	8000	83
7296	F9DA	8001	01
7296	F9DF	8000	84
7296	F9E5	8001	02
7296	F9EA	8000	85
7296	F9F0	8001	0A
7296	F8DB	8000	87
7296	F9B3	8000	80
7296	F9B9	8001	FC
7296	F9BE	8000	81
7296	F9C4	8001	0A
7296	F9C9	8000	82
7296	F9CF	8001	00
7296	F9D4	8000	83
7296	F9DA	8001	01
7296	F9DF	8000	84
7296	F9E5	8001	02
7296	F9EA	8000	85
7296	F9F0	8001	0A
7296	F8DB	8000	87
7297	FA23	8000	80
7297	FA29	8001	FC
7297	FA2E	8000	81
7297	FA34	8001	E2
7297	FA39	8000	82
7297	FA3F	8001	A2
7297	FA44	8000	83
7297	FA4A	8001	35
7297	FA4F	8000	84
7297	FA55	8001	B7
7297	FA5A	8000	85
7297	FA60	8001	BD
7297	FADD	8000	86
7297	FAE2	8001	18
7297	FAE9	8000	87
7297	FAEE	8001	19
7297	FAF8	8000	86
7297	FAFE	8001	28
7297	FB05	8000	87
7297	FB0B	8001	29
7297	FDA9	8000	86
7297	FDB1	8001	06
7297	FDBA	8000	87
7297	FDC2	8001	07
7297	FDA9	8000	86
7297	FDB1	8001	2A
7297	FDBA	8000	87
7297	FDC2	8001	2B
7297	FDA9	8000	86
7297	FDB1	8001	2A
7297	FDBA	8000	87
7297	FDC2	8001	2B
7297	FC3F	8000	86
7297	FC48	8001	06
7297	FC4F	8000	87
7297	FC58	8001	07
7297	FDA9	8000	86
7297	FDB1	8001	18
7297	FDBA	8000	87
7297	FDC2	8001	19
7297	FDA9	8000	86
7297	FDB1	8001	28
7297	FDBA	8000	87
7297	FDC2	8001	29
7297	FDA9	8000	86
7297	FDB1	8001	28
7297	FDBA	8000	87
7297	FDC2	8001	29
7297	F9B3	8000	80
7297	F9B9	8001	FC
7297	F9BE	8000	81
7297	F9C4	8001	0A
7297	F9C9	8000	82
7297	F9CF	8001	A2
7297	F9D4	8000	83
7297	F9DA	8001	01
7297	F9DF	8000	84
7297	F9E5	8001	02
7297	F9EA	8000	85
7297	F9F0	8001	0A
7297	F8DB	8000	87
7297	F9B3	8000	80
7297	F9B9	8001	FC
7297	F9BE	8000	81
7297	F9C4	8001	0A
7297	F9C9	8000	82
7297	F9CF	8001	00
7297	F9D4	8000	83
7297	F9DA	8001	01
7297	F9DF	8000	84
7297	F9E5	8001	02
7297	F9EA	8000	85
7297	F9F0	8001	0A
7297	F8DB	8000	87
7298	FA23	8000	80
7298	FA29	8001	FC
7298	FA2E	8000	81
7298	FA34	8001	E2
7298	FA39	8000	82
7298	FA3F	8001	A2
7298	FA44	8000	83
7298	FA4A	8001	35
7298	FA4F	8000	84
7298	FA55	8001	B7
7298	FA5A	8000	85
7298	FA60	8001	BD
7298	FADD	8000	86
7298	FAE2	8001	18
7298	FAE9	8000	87
7298	FAEE	8001	19
7298	FAF8	8000	86
7298	FAFE	8001	28
7298	FB05	8000	87
7298	FB0B	8001	29
7298	FDA9	8000	86
7298	FDB1	8001	06
7298	FDBA	8000	87
7298	FDC2	8001	07
7298	FC3F	8000	86
7298	FC48	8001	06
7298	FC4F	8000	87
7298	FC58	8001	07
7298	FDA9	8000	86
7298	FDB1	8001	18
7298	FDBA	8000	87
7298	FDC2	8001	19
7298	FDA9	8000	86
7298	FDB1	8001	28
7298	FDBA	8000	87
7298	FDC2	8001	29
7298	FDA9	8000	86
7298	FDB1	8001	28
7298	FDBA	8000	87
7298	FDC2	8001	29
7298	F9B3	8000	80
7298	F9B9	8001	FC
7298	F9BE	8000	81
7298	F9C4	8001	0A
7298	F9C9	8000	82
7298	F9CF	8001	A2
7298	F9D4	8000	83
7298	F9DA	8001	01
7298	F9DF	8000	84
7298	F9E5	8001	02
7298	F9EA	8000	85
7298	F9F0	8001	0A
7298	F8DB	8000	87
7298	F9B3	8000	80
7298	F9B9	8001	FC
7298	F9BE	8000	81
7298	F9C4	8001	0A
7298	F9C9	8000	82
7298	F9CF	8001	00
7298	F9D4	8000	83
7298	F9DA	8001	01
7298	F9DF	8000	84
7298	F9E5	8001	02
7298	F9EA	8000	85
7298	F9F0	8001	0A
7298	F8DB	8000	87
7299	FA23	8000	80
7299	FA29	8001	FC
7299	FA2E	8000	81
7299	FA34	8001	E2
7299	FA39	8000	82
7299	FA3F	8001	A2
7299	FA44	8000	83
7299	FA4A	8001	35
7299	FA4F	8000	84
7299	FA55	8001	B7
7299	FA5A	8000	85
7299	FA60	8001	BD
7299	FADD	8000	86
7299	FAE2	8001	18
7299	FAE9	8000	87
7299	FAEE	8001	19
7299	BF0A	8000	86
7299	C8E1	8001	00
7299	C8E6	8000	87
7299	C8EB	8001	01
7299	C900	8000	86
7299	C905	8001	18
7299	C90A	8000	87
7299	C90F	8001	19
7299	BF0A	8000	86
7299	C8E1	8001	00
7299	C8E6	8000	87
7299	C8EB	8001	01
7299	C900	8000	86
7299	C905	8001	18
7299	C90A	8000	87
7299	C90F	8001	19
7299	FAF8	8000	86
7299	FAFE	8001	28
7299	FB05	8000	87
7299	FB0B	8001	29
7299	FDA9	8000	86
7299	FDB1	8001	06
7299	FDBA	8000	87
7299	FDC2	8001	07
7299	FC3F	8000	86
7299	FC48	8001	06
7299	FC4F	8000	87
7299	FC58	8001	07
7299	FDA9	8000	86
7299	FDB1	8001	18
7299	FDBA	8000	87
7299	FDC2	8001	19
7299	FDA9	8000	86
7299	FDB1	8001	28
7299	FDBA	8000	87
7299	FDC2	8001	29
7299	FDA9	8000	86
7299	FDB1	8001	28
7299	FDBA	8000	87
7299	FDC2	8001	29
7299	F9B3	8000	80
7299	F9B9	8001	FC
7299	F9BE	8000	81
7299	F9C4	8001	0A
7299	F9C9	8000	82
7299	F9CF	8001	A2
7299	F9D4	8000	83
7299	F9DA	8001	01
7299	F9DF	8000	84
7299	F9E5	8001	02
7299	F9EA	8000	85
7299	F9F0	8001	0A
7299	F8DB	8000	87
7299	F9B3	8000	80
7299	F9B9	8001	FC
7299	F9BE	8000	81
7299	F9C4	8001	0A
7299	F9C9	8000	82
7299	F9CF	8001	00
7299	F9D4	8000	83
7299	F9DA	8001	01
7299	F9DF	8000	84
7299	F9E5	8001	02
7299	F9EA	8000	85
7299	F9F0	8001	0A
7299	F8DB	8000	87
7300	FA23	8000	80
7300	FA29	8001	FC
7300	FA2E	8000	81
7300	FA34	8001	E2
7300	FA39	8000	82
7300	FA3F	8001	A2
7300	FA44	8000	83
7300	FA4A	8001	35
7300	FA4F	8000	84
7300	FA55	8001	B7
7300	FA5A	8000	85
7300	FA60	8001	BD
7300	FADD	8000	86
7300	FAE2	8001	18
7300	FAE9	8000	87
7300	FAEE	8001	19
7300	FAF8	8000	86
7300	FAFE	8001	28
7300	FB05	8000	87
7300	FB0B	8001	29
7300	FDA9	8000	86
7300	FDB1	8001	06
7300	FDBA	8000	87
7300	FDC2	8001	07
7300	FC3F	8000	86
7300	FC48	8001	06
7300	FC4F	8000	87
7300	FC58	8001	07
7300	FDA9	8000	86
7300	FDB1	8001	18
7300	FDBA	8000	87
7300	FDC2	8001	19
7300	FDA9	8000	86
7300	FDB1	8001	28
7300	FDBA	8000	87
7300	FDC2	8001	29
7300	FDA9	8000	86
7300	FDB1	8001	28
7300	FDBA	8000	87
7300	FDC2	8001	29
7300	F9B3	8000	80
7300	F9B9	8001	FC
7300	F9BE	8000	81
7300	F9C4	8001	0A
7300	F9C9	8000	82
7300	F9CF	8001	A2
7300	F9D4	8000	83
7300	F9DA	8001	01
7300	F9DF	8000	84
7300	F9E5	8001	02
7300	F9EA	8000	85
7300	F9F0	8001	0A
7300	F8DB	8000	87
7300	F9B3	8000	80
7300	F9B9	8001	FC
7300	F9BE	8000	81
7300	F9C4	8001	0A
7300	F9C9	8000	82
7300	F9CF	8001	00
7300	F9D4	8000	83
7300	F9DA	8001	01
7300	F9DF	8000	84
7300	F9E5	8001	02
7300	F9EA	8000	85
7300	F9F0	8001	0A
7300	F8DB	8000	87
7301	FA23	8000	80
7301	FA29	8001	FC
7301	FA2E	8000	81
7301	FA34	8001	E2
7301	FA39	8000	82
7301	FA3F	8001	A2
7301	FA44	8000	83
7301	FA4A	8001	35
7301	FA4F	8000	84
7301	FA55	8001	B7
7301	FA5A	8000	85
7301	FA60	8001	BD
7301	FADD	8000	86
7301	FAE2	8001	18
7301	FAE9	8000	87
7301	FAEE	8001	19
7301	FAF8	8000	86
7301	FAFE	8001	28
7301	FB05	8000	87
7301	FB0B	8001	29
7301	FDA9	8000	86
7301	FDB1	8001	06
7301	FDBA	8000	87
7301	FDC2	8001	07
7301	FC3F	8000	86
7301	FC48	8001	06
7301	FC4F	8000	87
7301	FC58	8001	07
7301	FDA9	8000	86
7301	FDB1	8001	18
7301	FDBA	8000	87
7301	FDC2	8001	19
7301	FDA9	8000	86
7301	FDB1	8001	28
7301	FDBA	8000	87
7301	FDC2	8001	29
7301	FDA9	8000	86
7301	FDB1	8001	28
7301	FDBA	8000	87
7301	FDC2	8001	29
7301	F9B3	8000	80
7301	F9B9	8001	FC
7301	F9BE	8000	81
7301	F9C4	8001	0A
7301	F9C9	8000	82
7301	F9CF	8001	A2
7301	F9D4	8000	83
7301	F9DA	8001	01
7301	F9DF	8000	84
7301	F9E5	8001	02
7301	F9EA	8000	85
7301	F9F0	8001	0A
7301	F8DB	8000	87
7301	F9B3	8000	80
7301	F9B9	8001	FC
7301	F9BE	8000	81
7301	F9C4	8001	0A
7301	F9C9	8000	82
7301	F9CF	8001	00
7301	F9D4	8000	83
7301	F9DA	8001	01
7301	F9DF	8000	84
7301	F9E5	8001	02
7301	F9EA	8000	85
7301	F9F0	8001	0A
7301	F8DB	8000	87
7302	FA23	8000	80
7302	FA29	8001	FC
7302	FA2E	8000	81
7302	FA34	8001	E2
7302	FA39	8000	82
7302	FA3F	8001	A2
7302	FA44	8000	83
7302	FA4A	8001	35
7302	FA4F	8000	84
7302	FA55	8001	B7
7302	FA5A	8000	85
7302	FA60	8001	BD
7302	FADD	8000	86
7302	FAE2	8001	18
7302	FAE9	8000	87
7302	FAEE	8001	19
7302	FAF8	8000	86
7302	FAFE	8001	28
7302	FB05	8000	87
7302	FB0B	8001	29
7302	FDA9	8000	86
7302	FDB1	8001	06
7302	FDBA	8000	87
7302	FDC2	8001	07
7302	FC3F	8000	86
7302	FC48	8001	06
7302	FC4F	8000	87
7302	FC58	8001	07
7302	FDA9	8000	86
7302	FDB1	8001	18
7302	FDBA	8000	87
7302	FDC2	8001	19
7302	FDA9	8000	86
7302	FDB1	8001	28
7302	FDBA	8000	87
7302	FDC2	8001	29
7302	FDA9	8000	86
7302	FDB1	8001	28
7302	FDBA	8000	87
7302	FDC2	8001	29
7302	F9B3	8000	80
7302	F9B9	8001	FC
7302	F9BE	8000	81
7302	F9C4	8001	0A
7302	F9C9	8000	82
7302	F9CF	8001	A2
7302	F9D4	8000	83
7302	F9DA	8001	01
7302	F9DF	8000	84
7302	F9E5	8001	02
7302	F9EA	8000	85
7302	F9F0	8001	0A
7302	F8DB	8000	87
7302	F9B3	8000	80
7302	F9B9	8001	FC
7302	F9BE	8000	81
7302	F9C4	8001	0A
7302	F9C9	8000	82
7302	F9CF	8001	00
7302	F9D4	8000	83
7302	F9DA	8001	01
7302	F9DF	8000	84
7302	F9E5	8001	02
7302	F9EA	8000	85
7302	F9F0	8001	0A
7302	F8DB	8000	87
7303	FA23	8000	80
7303	FA29	8001	FC
7303	FA2E	8000	81
7303	FA34	8001	E2
7303	FA39	8000	82
7303	FA3F	8001	A2
7303	FA44	8000	83
7303	FA4A	8001	35
7303	FA4F	8000	84
7303	FA55	8001	B7
7303	FA5A	8000	85
7303	FA60	8001	BD
7303	FADD	8000	86
7303	FAE2	8001	18
7303	FAE9	8000	87
7303	FAEE	8001	19
7303	FAF8	8000	86
7303	FAFE	8001	28
7303	FB05	8000	87
7303	FB0B	8001	29
7303	FDA9	8000	86
7303	FDB1	8001	06
7303	FDBA	8000	87
7303	FDC2	8001	07
7303	FC3F	8000	86
7303	FC48	8001	06
7303	FC4F	8000	87
7303	FC58	8001	07
7303	FDA9	8000	86
7303	FDB1	8001	18
7303	FDBA	8000	87
7303	FDC2	8001	19
7303	FDA9	8000	86
7303	FDB1	8001	28
7303	FDBA	8000	87
7303	FDC2	8001	29
7303	FDA9	8000	86
7303	FDB1	8001	28
7303	FDBA	8000	87
7303	FDC2	8001	29
7303	F9B3	8000	80
7303	F9B9	8001	FC
7303	F9BE	8000	81
7303	F9C4	8001	0A
7303	F9C9	8000	82
7303	F9CF	8001	A2
7303	F9D4	8000	83
7303	F9DA	8001	01
7303	F9DF	8000	84
7303	F9E5	8001	02
7303	F9EA	8000	85
7303	F9F0	8001	0A
7303	F8DB	8000	87
7303	F9B3	8000	80
7303	F9B9	8001	FC
7303	F9BE	8000	81
7303	F9C4	8001	0A
7303	F9C9	8000	82
7303	F9CF	8001	00
7303	F9D4	8000	83
7303	F9DA	8001	01
7303	F9DF	8000	84
7303	F9E5	8001	02
7303	F9EA	8000	85
7303	F9F0	8001	0A
7303	F8DB	8000	87
7304	FA23	8000	80
7304	FA29	8001	FC
7304	FA2E	8000	81
7304	FA34	8001	E2
7304	FA39	8000	82
7304	FA3F	8001	A2
7304	FA44	8000	83
7304	FA4A	8001	35
7304	FA4F	8000	84
7304	FA55	8001	B7
7304	FA5A	8000	85
7304	FA60	8001	BD
7304	FADD	8000	86
7304	FAE2	8001	18
7304	FAE9	8000	87
7304	FAEE	8001	19
7304	BF0A	8000	86
7304	C8E1	8001	00
7304	C8E6	8000	87
7304	C8EB	8001	01
7304	C900	8000	86
7304	C905	8001	18
7304	C90A	8000	87
7304	C90F	8001	19
7304	BF0A	8000	86
7304	C8E1	8001	00
7304	C8E6	8000	87
7304	C8EB	8001	01
7304	C900	8000	86
7304	C905	8001	18
7304	C90A	8000	87
7304	C90F	8001	19
7304	BF0A	8000	86
7304	C8E1	8001	00
7304	C8E6	8000	87
7304	C8EB	8001	01
7304	C900	8000	86
7304	C905	8001	18
7304	C90A	8000	87
7304	C90F	8001	19
7304	BF0A	8000	86
7304	C8E1	8001	00
7304	C8E6	8000	87
7304	C8EB	8001	01
7304	C900	8000	86
7304	C905	8001	18
7304	C90A	8000	87
7304	C90F	8001	19
7304	BF0A	8000	86
7304	C8E1	8001	00
7304	C8E6	8000	87
7304	C8EB	8001	01
7304	C900	8000	86
7304	C905	8001	18
7304	C90A	8000	87
7304	C90F	8001	19
7304	FAF8	8000	86
7304	FAFE	8001	28
7304	FB05	8000	87
7304	FB0B	8001	29
7304	FDA9	8000	86
7304	FDB1	8001	06
7304	FDBA	8000	87
7304	FDC2	8001	07
7304	FC3F	8000	86
7304	FC48	8001	06
7304	FC4F	8000	87
7304	FC58	8001	07
7304	FDA9	8000	86
7304	FDB1	8001	18
7304	FDBA	8000	87
7304	FDC2	8001	19
7304	FDA9	8000	86
7304	FDB1	8001	28
7304	FDBA	8000	87
7304	FDC2	8001	29
7304	FDA9	8000	86
7304	FDB1	8001	28
7304	FDBA	8000	87
7304	FDC2	8001	29
7304	F9B3	8000	80
7304	F9B9	8001	FC
7304	F9BE	8000	81
7304	F9C4	8001	0A
7304	F9C9	8000	82
7304	F9CF	8001	A2
7304	F9D4	8000	83
7304	F9DA	8001	01
7304	F9DF	8000	84
7304	F9E5	8001	02
7304	F9EA	8000	85
7304	F9F0	8001	0A
7304	F8DB	8000	87
7304	F9B3	8000	80
7304	F9B9	8001	FC
7304	F9BE	8000	81
7304	F9C4	8001	0A
7304	F9C9	8000	82
7304	F9CF	8001	00
7304	F9D4	8000	83
